motorcycle,terrain,traffic sign,bicycle,road,traffic light,openness ratio,pole,greenery coverage,fence,building,truck,rider,sidewalk,wall,car,person,bus,enclosure ratio,cycling suitability index,signage density index,junction_location,accident_severity,day_of_week,first_road_class,road_type,speed_limit,junction_detail,junction_control,second_road_class,pedestrian_crossing_physical_facilities,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards,trunk_road_flag,closest_road_length,accidents,all accident counts,accident_rate
7,39873,1054,46,452710,0,201013,6878,272308,5601,637295,23,0,13760,257,5033,2460,82,0.555177612,0.73195302,0.000643311,9,3,6,6,9,30,99,9,6,9,1,1,1,0,0,2,159,1,1,1
4591,1943,644,445,334303,1,300399,2057,64008,15759,637347,0,6,80230,23830,164793,7838,0,0.42807312,0.65040394,0.000393677,0,3,5,6,9,20,0,-1,0,9,1,1,1,0,0,2,342,3,5,0.6
28598,0,6,2193,291519,9,335058,4142,84491,200,637387,2412,130,42933,5961,183087,20274,0,0.440599365,0.524723598,9.15527E-06,0,2,7,6,6,30,0,-1,-1,0,1,1,1,0,0,2,305,1,2,0.5
505,0,963,3502,605845,151,203746,9513,61300,3975,637435,0,1569,92226,0,8241,9429,0,0.426473999,1.095124993,0.000679932,9,3,2,3,9,30,3,3,6,5,6,2,2,0,0,2,33,3,5,0.6
2939,502,387,856,489232,33,352332,12466,11464,276,637539,933,0,104824,0,19595,5022,0,0.396119995,0.931795545,0.000256348,9,3,6,3,6,30,3,9,6,9,4,1,2,0,0,2,68,3,9,0.333333333
49,21564,569,7,393981,21,300930,5107,32622,22790,637651,0,0,211527,0,6276,5306,0,0.409102173,0.949591548,0.000360107,9,3,7,5,9,30,99,9,6,9,4,9,9,9,9,2,55,1,2,0.5
1321,0,140,556,529285,234,334251,7176,34116,0,637721,0,0,75991,0,14191,3418,0,0.410056763,0.94912352,0.000228271,8,3,4,3,6,30,9,4,6,0,1,1,4,0,0,2,119,7,9,0.777777778
0,0,150,48,554595,0,135640,2164,140109,66495,637764,0,0,71566,2764,25972,1133,0,0.474776001,0.98180675,9.15527E-05,1,2,4,5,6,20,3,4,6,0,1,1,1,0,0,2,68,1,1,1
0,0,100,0,409891,128,268718,3974,101878,57175,637808,0,0,34127,2019,17357,4867,100358,0.451468506,0.696162481,0.00013916,0,2,5,4,6,20,0,-1,0,0,1,1,1,0,0,2,215,2,3,0.666666667
72,0,435,0,427483,0,233838,1925,73809,70116,637840,0,0,21473,137,168542,2730,0,0.434356079,0.703869309,0.000265503,9,3,5,5,9,20,6,2,3,5,1,8,1,0,0,2,87,1,1,1
11258,0,2019,2565,434532,0,314897,6954,35581,3192,637899,0,4756,147169,0,13706,23872,0,0.41105957,0.911901414,0.0012323,8,2,7,6,2,20,9,4,3,0,4,8,1,0,0,2,66,2,3,0.666666667
10569,0,2091,599,451097,80,241250,7176,48624,0,637974,0,1871,135305,0,82815,18949,0,0.419066162,0.91916285,0.001325073,1,2,7,3,6,20,3,4,6,5,4,2,2,0,0,2,17,3,4,0.75
8715,21,2416,201,334982,0,303649,4146,44430,164,637987,396,0,57323,1485,233313,9172,0,0.416514282,0.614910649,0.001474609,1,3,3,6,6,30,3,4,3,0,1,1,1,0,0,2,304,3,4,0.75
517,0,272,333,561089,480,250277,10877,45336,282,637988,33,253,89761,0,18883,22019,0,0.417067871,1.020160254,0.000458984,0,3,3,3,6,30,0,-1,-1,4,1,1,1,0,0,2,94,6,9,0.666666667
333,993,338,254,560645,164,312092,3730,25828,9769,638021,136,0,1320,5242,68353,8125,3057,0.405181274,0.880793892,0.000306396,1,2,7,3,3,30,9,4,6,4,1,1,1,0,0,2,76,1,4,0.25
0,0,3944,1202,475229,470,268635,5514,68842,0,638094,0,0,67749,0,97057,11664,0,0.431479492,0.850937323,0.002694092,0,3,7,3,6,20,0,-1,0,0,1,2,2,0,0,2,48,2,4,0.5
49,24,72,103,390346,0,239097,1086,64272,38792,638105,0,8111,32265,852,177037,48189,0,0.428696899,0.662290689,4.39453E-05,9,3,5,6,6,30,99,9,6,5,1,1,1,0,0,2,57,1,1,1
0,11,598,36,481273,74,126215,4773,223161,5725,638206,0,0,150293,0,2300,5735,0,0.525736694,0.989595836,0.000410156,8,2,4,3,6,20,3,4,5,1,1,1,1,0,0,2,58,1,2,0.5
7442,0,1096,1650,474996,132,138493,5042,195513,22445,638210,0,2898,55856,0,77526,17101,0,0.508864136,0.831782642,0.000749512,0,3,6,5,9,30,0,-1,-1,9,4,9,2,0,0,2,24,1,1,1
0,12,2028,46,616722,2531,226695,8565,18395,1163,638274,8685,0,87441,0,7599,3194,17050,0.40079895,1.103229961,0.002782593,1,3,3,3,6,30,6,2,4,8,1,1,1,0,0,2,41,2,3,0.666666667
23,0,187,798,493369,284,272534,5332,76118,0,638285,186,0,86048,0,56356,8880,0,0.436036987,0.907771607,0.000287476,0,2,4,3,2,30,0,-1,-1,9,1,1,1,0,0,2,175,3,13,0.230769231
0,0,6296,0,539944,18,135758,6770,165448,56273,638293,0,0,40680,0,42712,6208,0,0.490564575,0.90965121,0.00385376,9,3,4,3,6,30,9,2,6,1,4,1,1,0,0,2,105,2,3,0.666666667
1146,18,2977,3134,428506,241,80912,1438,384719,5996,638450,0,0,3077,0,68833,18953,0,0.624492798,0.67598559,0.001964111,9,3,1,3,2,20,6,2,5,5,1,2,2,0,0,2,153,3,5,0.6
6,0,458,12,474694,340,187309,3891,155123,8214,638623,124,2,149479,668,5023,14387,47,0.484464111,0.977373192,0.000487061,1,2,5,3,6,30,3,4,3,0,4,9,1,0,0,2,49,7,16,0.4375
7715,883,3993,2084,476274,1739,219605,6975,65162,14705,638634,2243,414,76757,473,114696,6048,0,0.429562988,0.865959219,0.003498535,9,3,6,3,6,30,99,9,3,9,1,4,1,9,9,2,51,3,8,0.375
0,47,506,0,546436,30,327916,4546,42439,202,638695,38,0,57676,0,19193,676,0,0.415731201,0.945853655,0.000327148,1,2,5,6,6,30,3,4,6,9,1,1,1,0,0,2,159,1,1,1
7242,506,2460,155,328813,88,145391,6494,135813,102718,638719,82,425,133480,611,130866,4537,0,0.472736816,0.723781506,0.001555176,9,3,5,6,9,20,99,9,6,9,1,1,1,0,0,2,328,1,1,1
0,110,1061,954,450505,143,279926,3855,82549,17851,638727,0,317,122726,32,7754,21459,10431,0.440231934,0.897458539,0.000734863,9,3,5,3,6,20,3,4,6,5,1,1,1,0,0,2,36,1,3,0.333333333
10547,0,745,9566,502434,0,189681,2649,91694,53228,638890,7610,0,81015,6012,32260,12069,0,0.445913086,0.913222934,0.000454712,8,3,6,6,6,30,9,3,6,0,1,1,1,0,0,2,188,1,1,1
0,2849,2935,355,432742,111,395032,8317,56021,1688,639012,6,0,74824,3834,15974,3113,1587,0.424214478,0.794298073,0.001859131,9,3,2,6,9,20,9,9,3,9,1,9,9,9,9,2,132,1,1,1
0,0,4631,1965,534072,218,305148,5341,48555,534,639037,1221,0,74046,1657,4192,13842,3941,0.419672852,0.95161626,0.002959595,8,3,6,3,6,30,3,4,6,0,1,2,2,4,0,2,71,3,6,0.5
0,2,1263,1329,585058,141,168620,6102,80918,617,639075,22308,213,42185,46601,36603,7365,0,0.439448853,0.981485741,0.000856934,9,3,1,3,6,30,99,9,6,5,4,8,2,0,0,2,41,5,5,1
65,21,1813,61,425482,77,11216,7335,418519,8550,639080,2899,0,81356,0,6273,35653,0,0.645507202,0.793074419,0.001153564,2,3,5,3,3,30,3,4,3,1,1,1,2,0,0,2,111,3,6,0.5
17588,0,6655,543,276847,212,117957,8353,333365,44072,639110,1457,1066,54050,44929,91225,971,0,0.593551636,0.517746554,0.004191284,1,3,6,6,6,20,3,4,6,0,1,4,1,0,0,2,52,3,5,0.6
4682,0,156,62,536776,68,275103,861,20801,16211,639139,585,0,113375,0,26826,1631,2124,0.40279541,1.017229429,0.000136719,2,2,4,3,3,30,3,4,6,4,1,1,1,0,0,2,128,3,6,0.5
0,0,3676,52,497539,217,139720,10861,283282,6906,639283,24975,0,19345,0,7775,4769,0,0.563088989,0.808537064,0.002376099,8,2,4,5,6,30,3,2,5,4,4,2,2,0,0,2,72,3,3,1
0,0,728,187,527462,69,314561,3276,27591,0,639374,2159,0,35472,0,12482,11490,63549,0.40708313,0.880445561,0.00048645,1,3,2,3,6,30,3,9,6,0,1,1,1,0,9,2,61,3,5,0.6
4307,1957,202,9,439703,0,184716,1443,284424,9377,639386,0,100,6715,0,54850,11211,0,0.563848877,0.698197959,0.000123291,0,3,3,6,6,30,0,-1,0,0,1,1,1,0,0,2,163,1,1,1
1048,155,81,590,503724,106,87603,3233,57574,0,639397,559,252,31471,0,100048,35856,176703,0.425397339,0.837030827,0.000114136,9,3,4,3,6,20,6,2,6,5,1,1,1,0,0,2,103,5,26,0.192307692
0,0,687,343,550568,1731,156939,4775,61371,0,639500,9649,91,37375,0,150228,20535,4608,0.42777771,0.919379203,0.00147583,8,3,5,3,6,20,6,2,3,5,1,1,1,0,0,2,57,6,16,0.375
33,778,2815,1916,459600,3219,279383,9678,23697,302,639570,1786,0,76232,6454,125073,7830,34,0.40482605,0.837800397,0.003682861,8,3,4,3,6,30,3,2,3,4,1,1,1,0,0,2,51,3,8,0.375
0,3934,2593,330,413729,64,238206,17051,54712,67993,639602,100008,4343,61671,0,24631,9533,0,0.423775635,0.743274724,0.001621704,9,3,3,5,2,20,3,9,4,9,1,1,1,0,0,2,51,10,10,1
215,0,665,2466,539217,135,59397,2998,332603,0,639656,602,271,33501,0,3078,23596,0,0.5934198,0.895353127,0.000488281,2,3,5,3,3,20,6,2,3,5,1,1,1,0,0,2,113,4,10,0.4
2270,16,1513,1919,428733,1655,310042,5880,11809,5129,639749,525,865,111466,44,102635,13438,712,0.397679443,0.844392098,0.001933594,2,3,4,3,6,30,9,2,6,9,1,9,1,0,0,2,85,4,7,0.571428571
0,224,2298,342,353671,2444,288849,17365,36236,111828,639904,567,0,30389,81,147657,6545,0,0.412683105,0.600183778,0.002894287,0,2,3,3,6,30,0,-1,-1,1,1,1,1,0,0,2,39,1,3,0.333333333
0,1024,191,0,428147,0,265744,6743,167819,5962,640042,5981,0,26087,2489,84450,3721,0,0.493079224,0.709694051,0.000116577,9,3,4,3,6,30,9,9,6,0,1,1,1,0,0,2,69,3,7,0.428571429
5,904,1095,1993,433263,504,231527,4010,131568,967,640090,122,0,27355,0,159435,5562,0,0.470982666,0.719614429,0.000975952,9,3,6,3,6,30,7,2,3,5,1,1,1,0,0,2,60,1,2,0.5
0,0,130,1362,424093,346,97118,1404,304752,44710,640095,95,0,114571,0,7286,2438,0,0.576688843,0.841537584,0.000290527,9,3,6,3,6,20,5,2,3,1,4,2,2,0,0,2,65,3,7,0.428571429
0,77,1242,1080,395803,61,247061,4771,210090,658,640155,0,116,90620,28,32671,8684,5283,0.518948364,0.759851911,0.000795288,8,3,5,3,6,20,6,4,6,0,4,1,2,0,6,2,181,3,7,0.428571429
0,0,3765,1636,494705,0,255314,5282,130922,15828,640242,1766,0,54741,681,21633,6977,4908,0.470681152,0.858184874,0.002297974,9,3,3,3,9,30,6,4,6,1,7,1,1,0,0,2,33,2,3,0.666666667
0,13991,344,0,563260,222,242613,9789,39793,5174,640274,0,0,95879,803,21621,4637,0,0.415079956,1.029463948,0.000345459,1,3,6,4,3,30,3,9,6,9,1,2,2,0,9,2,24,1,2,0.5
2309,12,2462,188,521286,8,302023,6329,19131,13149,640284,6937,30,103817,4,14204,6016,211,0.402474976,0.976290209,0.001507568,0,3,3,3,6,30,0,-1,-1,9,1,1,2,0,0,2,56,2,5,0.4
0,311,358,501,425596,0,314252,1732,116995,7,640290,40235,1240,12346,3619,21076,56450,3392,0.462210083,0.683974449,0.000218506,1,3,2,3,6,30,3,4,6,0,4,1,1,0,0,2,95,6,12,0.5
28,0,1293,60,472860,383,314830,3087,149274,25,640381,771,0,25002,1899,23653,4854,0,0.481967163,0.777446551,0.001022949,9,3,4,3,6,30,5,2,3,5,1,2,2,0,0,2,26,14,17,0.823529412
0,558,1877,523,571341,9,321732,9092,15700,4266,640411,1481,0,57437,53,3767,7483,2670,0.400458374,0.981835103,0.001151123,2,3,1,3,6,30,3,4,6,1,1,4,2,0,0,2,73,1,3,0.333333333
141,0,2572,2793,550821,725,278140,7514,24139,3057,640460,0,2199,104614,0,6605,14620,0,0.405639038,1.023381632,0.002012329,8,3,6,3,6,20,6,2,4,5,4,1,1,0,0,2,32,4,5,0.8
1297,0,3750,0,427503,3947,261699,10392,10691,94807,640477,11,939,154199,0,23093,5595,0,0.397441406,0.908232458,0.004697876,1,3,6,6,6,20,3,2,3,5,1,1,1,0,0,2,55,1,2,0.5
36029,0,865,1,291642,0,290085,4023,65636,100816,640497,0,1273,43929,39,142487,21078,0,0.43098938,0.523922829,0.000527954,0,3,1,6,9,30,0,-1,-1,1,1,1,1,0,0,2,97,1,1,1
56,0,752,4917,428598,1030,307010,2820,8203,0,640590,357,3929,107637,0,111491,20978,32,0.395991821,0.83709549,0.001087646,9,3,4,4,6,20,6,2,3,5,1,1,1,9,0,2,41,1,1,1
8611,2,4658,460,606843,3461,231042,15252,25839,4,640613,3696,1830,29939,0,48223,17927,0,0.40677002,0.99401979,0.004955444,8,3,5,3,6,20,7,2,3,5,1,1,1,0,0,2,117,2,5,0.4
0,0,108,1788,574990,56,107630,7394,204295,12156,640669,764,0,61518,0,22699,4333,0,0.515725098,0.993505227,0.000100098,3,2,2,6,1,20,1,4,6,0,1,1,1,0,0,2,81,4,5,0.8
103288,0,3048,0,41431,8132,0,118,739274,0,640681,12,3727,0,0,87251,11438,0,0.84225769,0.064667128,0.00682373,1,3,7,3,3,20,3,2,6,4,1,1,1,0,0,2,59,2,3,0.666666667
435,86,967,172,422611,201,359901,5197,47912,6597,640709,16,521,108228,3070,36617,5160,0,0.420300903,0.828518095,0.000712891,1,3,6,3,3,30,9,1,5,0,1,1,1,0,0,2,68,4,12,0.333333333
0,0,1089,194,466065,797,111621,4939,148689,1343,640770,9366,0,113325,35173,59699,5597,39733,0.481847534,0.904208999,0.001151123,9,3,5,3,6,30,99,9,6,9,1,9,9,9,9,2,64,3,8,0.375
0,136,3446,0,178789,0,0,282,6584,190374,640882,567512,0,0,0,35555,1910,12930,0.395181885,0.278973352,0.002103271,9,3,1,3,6,30,3,4,6,9,4,1,1,0,0,2,42,2,5,0.4
0,1,588,0,611114,5,170428,3384,123464,499,640901,1110,0,61848,0,8143,2417,14498,0.466531372,1.050024887,0.000361938,1,3,3,3,6,30,3,4,5,0,1,1,1,0,0,2,128,2,13,0.153846154
0,24,762,43,573987,66,298245,3253,13841,0,640912,6599,0,73328,0,15301,7617,4422,0.399629517,1.009990451,0.000505371,1,3,6,3,6,20,3,2,6,0,4,1,2,0,0,2,63,6,9,0.666666667
1816,94,1407,7296,398140,0,245637,2251,82273,24201,640982,17522,5518,28783,0,174265,8215,0,0.441439819,0.666045224,0.000858765,9,3,2,3,2,30,3,9,6,9,1,1,9,9,9,2,50,9,10,0.9
0,13193,140,281,549678,80,295620,6756,24616,0,640997,106,0,91827,0,6455,8651,0,0.406257935,1.000792515,0.000134277,0,3,7,3,2,30,0,-1,0,0,1,1,1,0,0,2,84,1,7,0.142857143
0,0,345,72,438926,21,328304,3649,5934,0,641008,0,0,139852,0,68140,10320,1829,0.394862061,0.902918528,0.000223389,2,3,5,3,6,30,3,4,6,0,1,1,1,0,0,2,72,10,11,0.909090909
4,0,946,698,502156,50,173898,13694,98031,13095,641094,34,0,129034,520,39651,25495,0,0.451126099,0.984551407,0.00060791,9,3,4,3,9,30,3,9,6,9,1,1,1,9,9,2,171,1,6,0.166666667
194,0,397,214,455090,36,301462,5760,60312,0,641172,0,0,50002,2885,112714,8162,0,0.428151855,0.787763658,0.000264282,1,3,7,3,6,30,6,2,6,5,4,1,1,0,0,2,63,2,6,0.333333333
0,9,1415,0,519803,101,340500,9728,11702,49,641183,0,28,106554,330,3097,3901,0,0.39848938,0.976877116,0.000925293,8,3,6,6,2,20,3,4,3,0,1,1,1,0,0,2,43,1,1,1
0,1521,271,21,539046,0,290364,1678,98998,1098,641217,7722,0,19562,16892,12897,7113,0,0.451791382,0.871168419,0.000165405,1,3,3,4,6,30,3,4,6,8,1,1,1,0,0,2,76,1,3,0.333333333
253,251,374,3127,427716,279,79078,874,388154,5668,641235,0,0,4248,0,67161,19982,0,0.628289185,0.673643828,0.00039856,9,2,6,3,2,30,6,2,5,5,1,2,2,0,0,2,153,3,5,0.6
0,0,21,356,308456,592,138923,3375,102502,13746,641261,0,0,158565,0,41992,6956,221655,0.453956909,0.728285363,0.000374146,0,3,6,4,2,20,0,-1,-1,5,1,1,1,0,0,2,83,3,5,0.6
264,2546,1086,105,407980,984,332416,5931,12518,0,641353,1162,1720,168699,1,54358,7277,0,0.399091187,0.899160057,0.001263428,1,3,7,4,6,30,6,2,3,9,1,9,9,9,9,2,106,3,5,0.6
7549,241,187,4,299026,0,252322,1842,179789,14950,641365,0,0,79990,0,154392,6743,0,0.501192627,0.59095211,0.000114136,0,2,7,6,6,30,0,-1,-1,0,1,1,1,0,0,2,491,1,2,0.5
0,6361,3474,19,398982,0,354183,3979,122641,64493,641512,653,0,19610,851,18926,2716,0,0.466401978,0.652508449,0.002120361,1,3,7,3,3,20,7,4,6,0,1,1,1,0,0,2,95,1,7,0.142857143
23884,0,862,1905,575086,25,84637,5545,157058,1065,641536,36667,0,6184,9,89369,6972,7596,0.487423096,0.906059831,0.000541382,9,3,5,3,9,30,6,2,3,5,1,1,1,0,0,2,76,2,3,0.666666667
10,0,504,5936,484913,40,328567,6592,21620,428,641561,3646,2116,40483,0,62467,39517,0,0.40477356,0.818933819,0.000332031,0,2,6,3,6,30,3,4,6,5,1,1,1,0,0,2,55,2,8,0.25
41095,0,275,4400,511480,434,202977,4787,113535,136,641633,2952,637,34481,46959,26979,5640,0,0.460917969,0.850892956,0.000432739,0,3,6,3,2,30,0,-1,-1,0,1,1,1,0,0,2,27,1,1,1
5,68,916,0,469395,7,205752,3723,180300,6837,641728,0,0,59056,398,68234,1981,0,0.501726074,0.823481288,0.000563354,1,3,5,6,6,30,8,4,6,0,1,1,1,9,0,2,80,1,1,1
177,0,1541,1213,441793,82,225204,16733,82106,0,641876,5,0,194128,47,16354,15998,807,0.441883545,0.990722507,0.000990601,0,3,3,3,6,30,0,-1,-1,0,1,1,1,0,0,2,89,1,5,0.2
0,0,545,275,504725,0,318140,2399,66226,0,641881,7,0,72815,37,20517,6481,4352,0.432194214,0.899761794,0.000332642,8,3,2,3,6,20,3,4,5,7,1,1,1,0,0,2,72,1,5,0.2
5548,69,1349,416,623825,0,49096,279,240458,2174,642070,470,227,6631,0,49387,16401,0,0.538652344,0.98191163,0.000823364,8,3,3,6,6,20,3,4,3,0,4,1,1,0,0,2,141,6,13,0.461538462
1545,0,5492,698,521485,3997,211326,13686,99693,34,642146,0,0,70245,0,36538,21537,9978,0.452782593,0.92148826,0.005791626,1,3,1,3,3,20,3,2,3,5,4,1,1,0,0,2,113,1,2,0.5
7286,0,973,70,321238,7,143987,1673,312484,9,642264,0,0,36485,14519,153933,3472,0,0.582731934,0.556971899,0.000598145,2,3,5,6,6,20,3,4,6,0,1,1,1,0,0,2,66,1,1,1
0,0,1083,1233,423843,1369,133601,15191,121026,0,642306,209,1007,136214,0,125710,34000,1608,0.465900879,0.871947327,0.001496582,2,3,4,3,9,30,3,9,4,5,1,1,1,0,0,2,25,1,10,0.1
797,5952,1264,3577,565371,74,16762,6798,296556,253,642355,0,189,79593,1479,5144,12236,0,0.573065796,1.004061617,0.00081665,8,3,3,3,1,20,1,4,3,1,4,1,1,0,0,2,74,2,4,0.5
2195,939,3095,3031,534376,509,189252,8765,66323,32295,642381,2685,0,82954,149,61773,7029,649,0.432558594,0.961002894,0.002199707,9,3,6,3,6,30,3,2,3,9,1,1,1,0,0,2,156,4,25,0.16
0,0,6091,684,566038,279,274069,10849,5800,101,642383,0,0,120447,0,2491,9126,42,0.395619507,1.068653747,0.003887939,0,2,2,3,3,30,0,-1,0,0,1,1,1,0,0,2,89,2,5,0.4
988,22,391,4477,466770,28,303509,1639,35178,19310,642406,436,0,144021,588,4203,14434,0,0.413564453,0.950786574,0.000255737,9,3,2,4,1,30,2,9,6,1,1,1,1,0,0,2,56,2,2,1
895,0,4605,513,635076,491,240230,12630,31165,14076,642428,10792,1498,15930,0,13722,7934,5757,0.41112854,1.013352469,0.003110352,4,3,3,3,1,30,1,2,3,5,1,1,1,2,0,2,201,12,45,0.266666667
0,19,403,30,563380,738,163545,965,171633,368,642442,0,0,10289,0,9806,14520,60262,0.496871948,0.892950648,0.000696411,1,2,1,3,6,20,7,2,4,4,4,8,1,0,0,2,89,5,21,0.238095238
48,4799,4080,5,387131,0,241417,8051,247208,0,642488,2911,119,86302,1628,1787,10426,0,0.543027344,0.736874463,0.002490234,9,3,7,3,6,30,3,2,6,5,1,8,1,0,0,2,135,3,8,0.375
10802,4,578,1124,337209,0,4982,11760,408269,250,642520,0,693,99865,0,115766,4578,0,0.641350708,0.680249642,0.000352783,0,2,5,4,2,30,0,-1,-1,0,4,1,1,0,2,2,141,1,2,0.5
324,0,2703,2552,540118,422,234180,4345,51553,1556,642558,0,0,86968,520,62629,7972,0,0.423651733,0.97592124,0.001907349,9,3,4,6,6,20,6,4,6,1,4,2,2,0,0,2,70,1,1,1
107720,0,2134,621,359674,313,192139,3802,210235,10052,642561,449,4542,59381,121,27949,16707,0,0.520505371,0.652163763,0.00149353,0,3,2,6,6,20,0,-1,-1,0,1,1,1,0,0,2,87,1,3,0.333333333
0,0,1565,164,588992,339,277204,6700,7590,19828,642698,0,0,54132,0,29036,6689,3463,0.396904297,1.000662831,0.001162109,9,3,2,3,2,30,3,4,3,5,1,1,9,0,0,2,190,1,2,0.5
2068,21,8787,1506,508317,56,389882,7327,29943,7,642700,1267,885,24475,1,16641,4517,0,0.410548706,0.828990198,0.005397339,1,3,6,3,6,20,3,4,4,1,4,1,1,0,0,2,18,8,17,0.470588235
0,0,57,3237,494417,194,208355,2491,34171,41423,642844,2,0,15336,0,7526,163493,24854,0.413217163,0.792965323,0.000153198,0,3,7,3,6,20,0,-1,0,5,1,1,1,0,0,2,53,3,4,0.75
0,11031,930,147,494360,136,118079,4330,209995,49602,642881,1075,385,100387,15,86,4961,0,0.520554199,0.925127667,0.000650635,0,2,5,6,6,20,0,-1,0,0,1,1,1,0,0,2,107,1,2,0.5
0,83,915,153,624400,1158,212647,9460,28172,2611,642941,3871,0,91237,0,5171,5156,10425,0.409614868,1.113067918,0.001265259,2,2,4,3,6,30,6,2,3,5,1,1,2,0,0,2,84,1,6,0.166666667
473,0,678,2389,346704,235,264710,6365,71120,76,642981,397,0,48541,0,237971,15760,0,0.435852661,0.614707122,0.000557251,1,2,6,5,3,20,3,4,6,0,1,2,2,0,0,2,41,2,3,0.666666667
0,4317,224,14,428241,85,275981,3740,45708,1183,643030,947,394,140169,1129,69645,17337,6256,0.420372314,0.883955647,0.000188599,9,3,6,3,6,30,99,9,6,9,4,1,1,0,9,2,90,8,17,0.470588235
2781,0,6579,811,504351,194,338046,10124,31548,1940,643162,19,0,19556,0,66198,13091,0,0.411810303,0.814580152,0.004133911,1,3,4,3,3,20,3,4,6,0,1,8,1,0,0,2,480,1,8,0.125
245,0,1098,45,472364,97,305534,5588,57438,2650,643238,0,236,138869,3684,3769,3545,0,0.427658691,0.950243922,0.00072937,9,3,4,3,6,30,6,4,6,9,1,1,1,0,0,2,35,4,7,0.571428571
19668,0,1350,32,392616,141,341063,3767,5651,19954,643364,0,0,70759,1855,131056,7124,0,0.396127319,0.720237688,0.000910034,0,3,5,3,6,30,0,-1,-1,0,1,1,1,0,0,2,61,2,5,0.4
2399,0,1116,4561,532971,0,176085,3458,85106,0,643364,0,0,143324,0,2036,15313,20105,0.444622803,1.051185643,0.000681152,0,3,2,3,3,20,0,-1,-1,4,1,1,1,0,0,2,193,6,14,0.428571429
310,0,1729,68,486528,216,289657,4955,3504,0,643475,2532,63,177283,0,19572,8476,32,0.394884644,1.031603403,0.001187134,1,3,2,3,6,30,9,4,6,0,1,1,1,0,0,2,47,1,1,1
11775,12224,4469,270,457762,2596,170103,14639,35259,2574,643529,94263,2715,31492,11353,96899,45580,898,0.414299316,0.760267214,0.004312134,9,3,3,3,3,30,3,2,6,5,1,1,1,0,0,2,89,3,5,0.6
0,0,380,549,552538,383,280073,3048,9883,71,643546,0,0,111027,0,10072,26830,0,0.398821411,1.031107333,0.000465698,0,3,5,3,9,30,0,-1,-1,9,1,9,9,9,9,2,77,6,8,0.75
2587,994,1561,311,393726,13,341177,9169,65749,10143,643553,0,0,134807,3776,20862,9972,0,0.432923584,0.821273462,0.000960693,9,3,3,6,9,20,6,4,6,9,1,1,1,0,0,2,42,1,1,1
663,127,5249,10,409330,290,182673,5106,227955,3278,643663,324,604,91797,16815,48114,2402,0,0.531993408,0.778554927,0.003380737,8,3,2,3,6,30,6,2,4,4,4,1,1,0,0,2,79,2,10,0.2
0,0,3314,315,577205,3596,215322,8266,21359,9,643739,1618,0,48170,0,107963,7524,0,0.405943604,0.971472911,0.004217529,6,3,7,3,6,20,6,2,3,5,4,1,1,0,0,2,45,2,3,0.666666667
0,0,739,1274,301026,207,381198,6407,299185,215,643778,0,28,832,1052,490,1969,0,0.57553894,0.468885237,0.000577393,9,3,3,3,6,20,3,9,6,9,4,1,1,0,0,2,285,2,7,0.285714286
0,22,3504,695,502389,110,231515,4347,55057,781,643919,4368,0,118929,1254,61410,10100,0,0.426621094,0.964900865,0.002205811,9,3,4,3,9,30,7,2,3,5,1,1,1,0,0,2,62,5,16,0.3125
3313,0,206,53,451679,5830,252807,7446,65077,26941,643977,0,2118,142713,3559,25431,7250,0,0.432772217,0.923001908,0.003684082,2,3,6,3,6,30,3,2,6,5,1,1,1,0,0,2,58,1,4,0.25
6306,0,1520,195,520858,818,165856,9073,101391,0,643989,3361,0,65313,165,39072,80483,0,0.454943848,0.910218963,0.001427002,8,3,2,3,3,20,6,2,3,5,1,1,1,0,0,2,63,3,11,0.272727273
6149,0,463,26,519870,253,356370,3723,7986,0,644074,12557,0,43236,0,39817,2771,1105,0.39798584,0.874287737,0.000437012,9,3,7,3,6,20,99,2,6,1,1,1,1,0,0,2,71,1,4,0.25
0,0,214,219,461716,18,291137,7711,94120,182,644083,814,76,90366,0,25518,21530,0,0.450563354,0.857159714,0.000141602,0,3,2,4,9,20,0,-1,-1,9,1,8,1,0,9,2,70,2,7,0.285714286
0,0,37,26501,332616,43,284126,2781,5550,6875,644092,6467,0,61704,0,113507,30259,123842,0.39651001,0.612210678,4.88281E-05,0,3,4,3,9,20,0,-1,-1,9,1,1,1,0,0,2,47,1,5,0.2
0,1,6863,0,448005,45,183239,6512,154090,19307,644110,2,0,77240,37198,56275,5513,0,0.487182617,0.81545854,0.004216309,0,2,2,3,6,30,0,-1,0,4,4,1,1,0,0,2,132,1,4,0.25
102,0,549,0,487257,25,81935,2432,240104,0,644119,263,0,41924,0,126422,13268,0,0.53968689,0.821557818,0.000350342,9,3,2,3,6,30,3,4,6,5,4,1,2,0,0,2,99,8,11,0.727272727
0,0,857,149,415874,2680,378807,10149,9936,894,644160,671,211,103842,0,37284,29879,3007,0.399228516,0.806811972,0.002158813,8,3,7,3,9,30,6,2,3,5,1,1,1,3,0,2,101,2,7,0.285714286
134,0,621,10967,496876,451,98646,12674,206564,0,644179,227,3540,149354,400,1061,12641,65,0.519252319,1.003183898,0.000654297,9,3,5,3,9,30,99,9,6,9,1,9,1,9,9,2,52,3,4,0.75
